time,chassis_x,chassis_y,chassis_yaw,head_joint1,head_joint2,leg_joint1,leg_joint2,leg_joint3,leg_joint4,leg_joint5,left_arm_joint1,left_arm_joint2,left_arm_joint3,left_arm_joint4,left_arm_joint5,left_arm_joint6,left_arm_joint7,right_arm_joint1,right_arm_joint2,right_arm_joint3,right_arm_joint4,right_arm_joint5,right_arm_joint6,right_arm_joint7
1.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.628353,1.327981,0.839506,0.570275,-0.046739,0.465475,-1.297417,0.142889,-0.809011,0.427344,-0.552209,-0.118069,-0.647756,1.343764,-0.510470,1.205873,0.216691,-0.497535,1.325051
1.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621758,1.347291,0.839221,0.521167,-0.066447,0.473269,-1.265815,0.131910,-0.789145,0.430874,-0.539219,-0.125897,-0.697034,1.261055,-0.522899,1.257007,0.224213,-0.422754,1.279210
1.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.615219,1.362560,0.840594,0.478922,-0.081502,0.480952,-1.238256,0.121180,-0.774906,0.431471,-0.528669,-0.132880,-0.740521,1.174293,-0.530259,1.295696,0.231055,-0.341621,1.235212
1.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.608767,1.374083,0.843325,0.442230,-0.091450,0.488966,-1.214608,0.110422,-0.765625,0.429398,-0.520333,-0.139686,-0.779201,1.084769,-0.533011,1.322002,0.237660,-0.254597,1.192816
2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602425,1.382148,0.847204,0.410033,-0.096037,0.497671,-1.194720,0.099430,-0.760684,0.424829,-0.514054,-0.146834,-0.813786,0.993587,-0.531657,1.336062,0.244586,-0.162226,1.151803
2.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.596222,1.387034,0.852083,0.381511,-0.095139,0.507363,-1.178429,0.088059,-0.759558,0.417891,-0.509742,-0.154728,-0.844775,0.901666,-0.526751,1.338085,0.252443,-0.065098,1.111957
2.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.590219,1.389009,0.857862,0.356048,-0.088704,0.518299,-1.165572,0.076217,-0.761840,0.408689,-0.507367,-0.163688,-0.872509,0.809716,-0.518894,1.328348,0.261852,0.036198,1.073034
2.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.584510,1.388334,0.864490,0.333208,-0.076701,0.530712,-1.155993,0.063850,-0.767254,0.397313,-0.506962,-0.173985,-0.897236,0.718209,-0.508715,1.307184,0.273434,0.141132,1.034725
2.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.579245,1.385272,0.871969,0.312695,-0.059081,0.544848,-1.149546,0.050930,-0.775670,0.383845,-0.508626,-0.185888,-0.919154,0.627363,-0.496843,1.274954,0.287841,0.249287,0.996622
2.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.574649,1.380109,0.880375,0.294317,-0.035739,0.561003,-1.146087,0.037434,-0.787115,0.368362,-0.512549,-0.199711,-0.938454,0.537125,-0.483888,1.231997,0.305838,0.360421,0.958176
2.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571068,1.373185,0.889876,0.277956,-0.006480,0.579591,-1.145461,0.023330,-0.801803,0.350943,-0.519037,-0.215887,-0.955348,0.447166,-0.470447,1.178578,0.328440,0.474533,0.918654
